1	79
2	0
4	0
5	1
6	0
7	1
8	1
9	1
10	3
12	0
13	0
14	5
15	66
16	0
17	1
18	108
19	6
20	47
21	0
22	169
23	6
24	0
25	0
26	1
27	1
28	0
29	0
30	2
31	5
32	1
33	0
34	0
35	2
36	0
37	1
38	9
39	3
40	3
41	0
42	0
43	0
44	0
45	3
46	0
47	2
48	0
49	18
50	1
51	0
52	78
53	0
54	3
55	0
56	4
57	6
58	14
59	0
60	3
61	57
62	17
63	12
64	12
65	1
66	46
67	489
68	0
69	0
70	4
71	3
72	1
73	30
74	16
76	17
77	2
78	37
79	1
80	3
81	0
82	18
83	1
84	6
85	19
86	7
87	4
88	0
89	0
90	1
91	12
92	21
93	0
94	6
95	8
96	0
97	0
98	7
99	0
100	0
101	0
102	1
103	13
104	8
105	0
106	0
107	0
108	0
109	2
110	4
111	0
112	146
113	0
114	4
115	0
116	0
117	37
118	1
119	0
120	1
121	0
122	0
123	0
124	3
125	8
126	2
128	0
129	0
130	25
131	1
132	1
133	26
134	16
135	13
136	3
137	77
138	2
139	0
140	3
141	2
142	26
143	13
144	54
145	40
146	0
147	1
148	7
149	0
150	189
151	0
152	13
153	7
154	2
155	3
156	2
157	3
158	1
159	40
160	4
161	0
162	16
163	6
164	5
165	0
166	0
167	2
168	1
169	7
170	0
171	247
172	14
173	0
174	0
175	0
176	56
177	5
178	5
179	0
180	2
181	2
182	0
183	6
184	2
185	3
186	1
187	0
188	1
189	0
190	2
191	5
192	7
193	0
194	3
195	0
196	16
197	0
198	23
199	1
200	4
201	33
202	151
203	3
204	3
205	5
206	44
207	2
208	1
209	0
210	0
211	9
212	58
213	1
215	12
216	56
217	0
218	0
219	0
220	1
221	0
222	102
223	0
224	0
225	11
226	0
227	39
228	0
229	19
230	16
231	28
232	1
233	1
234	52
235	1
236	8
237	0
238	4
239	0
240	33
241	7
242	1
243	1
244	0
246	115
247	0
248	1
249	0
250	7
251	160
252	0
253	1
254	9
255	3
256	3
257	29
258	0
259	3
260	0
261	7
262	0
263	1
264	0
265	12
266	0
267	40
268	0
269	2
270	17
271	2
272	0
273	16
274	0
275	2
276	6
277	0
278	31
279	1
280	0
281	1
282	35
283	4
284	7
285	7
286	0
287	9
288	0
289	1
290	16
291	0
292	0
293	1
294	3
295	1
296	50
297	15
298	62
299	2
300	0
301	37
302	2
303	2
304	3
305	94
306	45
307	0
308	7
309	2
310	0
311	7
312	1
313	6
314	0
315	22
316	59
317	30
318	16
319	2
320	8
321	1
322	1
323	22
324	4
325	0
326	37
327	30
328	1
329	0
331	37
332	1
333	98
334	0
335	0
336	63
337	5
338	35
339	0
340	2
341	0
342	14
343	33
344	12
346	22
347	30
348	26
349	4
350	1
351	0
352	2
353	0
354	17
355	0
356	0
357	9
358	2
359	1
360	87
361	0
362	0
363	82
364	0
365	3
366	0
367	7
368	8
369	0
370	0
371	1
372	369
373	10
374	25
375	2
376	2
377	3
378	44
379	0
380	1
381	3
382	4
383	2
384	11
385	202
386	4
387	106
388	4
389	369
390	2
391	1
392	20
393	2
394	12
395	2
396	0
397	18
398	16
399	8
400	11
401	3
402	0
404	31
405	102
406	170
407	382
408	0
409	212
410	3
411	224
412	2
413	42
414	0
415	4
416	2
418	6
419	3
420	2
421	0
422	0
423	3
424	0
425	6
426	18
427	2
428	1
429	5
430	2
431	2
432	8
433	4
434	231
435	9
436	1
437	20
438	0
439	227
440	10
441	2
442	0
443	0
444	16
445	5
446	0
447	1
448	21
450	1
451	1006
452	0
453	7
454	4
455	144
456	1
457	6
458	0
460	14
461	47
463	86
465	68
466	0
467	4
468	0
469	0
470	6
471	3
472	1
473	3
474	3
475	6
476	30
477	4
478	4
479	1
480	7
481	13
483	4
484	41
485	168
487	12
488	1
489	2
490	0
491	4
492	0
493	0
494	0
495	2
496	1
497	23
498	0
499	51
500	31
501	0
502	0
503	0
504	1
505	1
506	26
508	1
509	0
510	0
511	1
512	3
513	16
514	63
515	7
516	30
517	2
518	1
519	2
520	0
521	0
522	0
523	4
524	0
525	0
526	0
527	61
528	8
529	0
530	0
531	0
532	0
533	2
534	106
535	4
536	0
537	1
538	13
539	69
540	46
541	1
542	0
543	2
544	5
545	139
546	0
547	1
548	3
549	6
550	7
551	12
552	1
553	0
554	10
555	0
556	0
557	0
558	73
559	1
560	1
561	61
562	1
563	443
564	1
565	139
566	1
567	1
568	134
569	68
570	3
571	0
572	0
573	0
574	0
575	40
576	0
577	1
578	8
579	3
580	0
581	1
582	0
583	0
584	5
585	0
586	10
587	782
588	0
589	6
590	32
591	8
592	9
593	5
594	0
595	0
596	1
597	2
598	63
599	1
600	13
601	91
602	28
603	13
604	8
605	0
606	1
607	55
608	0
609	10
610	9
611	0
612	1
613	0
614	22
615	3
616	6
617	3
618	7
619	107
620	0
621	0
622	23
623	4
624	186
625	0
626	3
627	20
628	257
629	14
630	8
631	2
632	0
633	1
634	3
635	47
636	76
637	0
638	20
639	1
640	1
641	23
642	0
643	823
644	130
645	30
646	13
647	0
648	5
649	0
650	1
651	0
652	1
653	4
654	49
655	183
656	29
657	13
658	10
659	36
660	0
661	47
662	0
663	0
665	0
666	0
667	1
668	43
669	12
670	0
671	6
672	0
673	274
674	3
675	1
676	19
677	0
678	0
679	0
680	25
681	3
682	13
683	0
684	0
685	9
686	327
687	5
688	0
689	3
690	13
691	94
692	0
693	2
694	0
695	126
696	0
697	20
698	6
699	0
700	1
701	0
702	0
703	3
704	0
705	13
706	16
707	157
708	13
709	0
710	0
711	139
712	22
713	53
714	0
715	0
716	73
718	14
719	0
720	33
721	3
722	26
723	0
724	5
725	1
726	0
727	0
728	0
729	87
730	4
732	12
733	0
734	104
735	1
736	0
737	1
738	0
739	1
740	0
741	12
742	0
743	0
744	2
745	0
746	0
747	0
748	15
749	0
750	3
751	43
752	0
753	0
754	0
755	0
756	43
757	1
758	10
759	137
760	0
761	0
762	3
763	5
764	6
765	1
766	0
767	1
768	6
769	0
770	0
771	2
772	20
773	0
774	3
776	0
777	0
778	0
779	18
781	0
782	3
783	12
784	61
785	19
786	1
787	0
788	0
789	33
790	0
791	1
792	5
794	4
795	3
796	20
797	61
798	3
799	0
800	2
801	0
802	10
803	1
804	21
805	0
806	2
807	0
808	22
810	3
812	0
813	1
814	0
815	4
816	0
817	0
818	448
819	0
820	17
821	14
822	6
823	19
824	0
825	0
826	0
827	0
828	58
829	2
830	1
831	8
832	6
833	2
834	5
835	93
836	122
837	8
838	6
839	162
840	4
841	0
842	1
843	2
844	3
845	0
846	768
847	3
848	0
849	2
850	482
851	2
852	32
853	260
854	0
855	21
856	1
857	0
858	113
859	2
860	0
861	3
862	29
863	0
864	0
865	0
866	1
867	64
868	2
869	4
870	1
871	1
872	2
873	6
874	0
875	21
876	1513
877	51
878	6
879	0
880	2
881	189
882	0
883	1
884	12
885	7
886	1
887	17
888	2
889	1
890	28
891	22
892	0
893	21
894	4
895	10
896	357
897	1
898	2
899	1
900	0
901	22
904	17
905	0
906	3
907	0
908	0
910	7
911	1
912	241
913	93
915	8
916	0
917	3
918	0
919	0
920	20
921	6
922	0
923	0
924	199
925	1
926	4
927	9
928	4
929	1
930	58
931	0
932	0
933	0
934	0
935	0
936	54
937	5
938	7
939	16
940	5
941	8
942	34
943	0
944	1
945	0
946	22
947	49
948	1
949	0
950	6
951	24
952	16
953	3
954	94
955	0
956	0
957	8
958	51
959	1
960	3
961	0
962	39
963	12
964	144
965	24
966	1
967	0
969	16
970	0
971	0
972	0
973	6
974	0
975	15
976	3
977	60
978	1
979	5
980	9
981	1
982	5
983	9
984	0
985	3
986	0
988	12
989	1711
991	84
992	0
993	11
994	8
995	0
996	0
997	1
998	9
999	24
1000	0
1001	0
1002	45
1003	0
1004	26
1005	0
1006	0
1007	65
1008	2
1009	0
1010	0
1011	26
1012	56
1013	0
1014	108
1015	1
1016	96
1017	2
1018	0
1019	1
1020	176
1021	12
1022	0
1023	620
1024	0
1025	0
1026	89
1027	0
1028	1
1029	6
1030	4
1031	4
1032	0
1033	305
1034	0
1035	5
1036	0
1037	59
1038	0
1039	18
1040	3
1042	46
1043	0
1044	148
1045	1
1046	2
1047	0
1048	498
1049	0
1050	63
1051	21
1052	17
1053	0
1054	6
1055	4
1056	1
1057	81
1058	0
1059	0
1060	4
1061	0
1062	1
1064	5
1065	5
1066	23
1067	28
1068	62
1069	0
1070	0
1071	4
1072	36
1073	3
1074	0
1075	4
1076	0
1077	0
1078	0
1079	39
1080	0
1081	11
1082	1
1083	1
1084	2
1086	3
1087	0
1088	2
1089	0
1090	2
1091	11
1092	0
1093	0
1094	1
1095	5
1097	2
1098	0
1099	0
1100	1
1101	0
1102	0
1103	1
1104	13
1105	14
1106	0
1107	0
1109	0
1110	8
1111	1
1112	14
1113	1
1114	4
1115	0
1116	15
1117	3
1118	176
1119	2
1120	9
1121	0
1122	0
1123	0
1124	0
1125	14
1126	17
1127	0
1128	8
1129	16
1130	0
1131	0
1132	3
1133	0
1134	0
1135	1
1136	9
1137	0
1138	0
1139	1
1140	0
1141	209
1142	1
1143	7
1144	1
1145	0
1146	6
1147	0
1148	2
1149	0
1150	0
1151	0
1152	0
1153	3
1154	0
1155	0
1156	5
1157	1
1158	202
1159	0
1160	8
1161	33
1162	0
1163	13
1164	0
1166	13
