1167	0
1168	0
1169	69
1170	0
1171	58
1172	1
1173	0
1174	1
1175	97
1176	0
1177	68
1178	0
1179	2
1180	0
1181	1
1182	0
1183	7
1184	1
1185	4
1186	49
1187	0
1188	4
1189	0
1190	0
1191	12
1192	3
1193	0
1194	1
1195	1551
1196	0
1197	5
1198	10
1199	0
1200	0
1201	0
1202	0
1203	3
1204	1
1205	17
1206	8
1207	0
1208	0
1209	8
1210	1
1211	1
1212	0
1213	87
1214	4
1215	1
1216	89
1217	17
1218	13
1219	0
1220	3
1221	0
1222	38
1223	10
1224	8
1225	2
1226	21
1227	3
1228	0
1229	2
1230	10
1232	12
1233	0
1234	3
1235	103
1236	0
1237	1
1238	0
1239	7
1240	2
1241	3
1242	25
1243	20
1244	56
1245	2
1246	19
1247	106
1248	1
1249	10
1250	10
1251	0
1252	14
1253	0
1254	2
1255	2
1256	10
1257	200
1258	0
1259	0
1260	89
1261	0
1262	8
1263	0
1264	2
1265	27
1266	0
1267	22
1268	1
1269	0
1270	0
1271	36
1272	0
1273	0
1274	32
1275	3
1276	0
1277	0
1278	0
1279	19
1280	33
1281	437
1282	6
1283	0
1284	0
1285	7
1286	0
1287	1
1288	35
1289	3
1290	9
1291	13
1292	0
1293	93
1294	8
1295	5
1296	1251
1297	10
1298	25
1299	7
1300	4
1301	2
1302	1
1303	1
1304	0
1305	9
1306	0
1307	60
1308	0
1309	0
1310	4
1311	0
1312	2
1313	0
1314	7
1315	137
1316	0
1317	1
1318	3
1319	57
1320	0
1322	0
1323	23
1324	0
1325	1
1326	0
1327	0
1328	187
1329	0
1330	0
1331	3
1332	1
1333	0
1334	0
1335	70
1336	1
1337	0
1338	48
1339	29
1340	0
1341	1
1342	246
1343	1
1344	0
1345	3
1346	4
1347	0
1348	11
1349	1
1350	19
1351	0
1352	8
1353	0
1354	29
1355	4
1356	3
1357	4
1358	0
1359	0
1360	0
1361	8
1363	0
1364	0
1365	82
1366	46
1367	0
1368	32
1369	0
1370	0
1371	0
1372	3
1373	3
1374	0
1375	0
1376	2
1377	1
1378	0
1379	1307
1380	0
1381	7
1382	0
1383	225
1384	2
1385	2
1386	1
1387	24
1388	16
1389	0
1390	3
1391	0
1392	6
1393	23
1394	40
1395	10
1396	0
1397	120
1398	13
1399	31
1400	1
1401	22
1402	27
1403	0
1404	785
1405	23
1406	168
1407	0
1408	3
1409	1
1410	3
1411	2
1412	0
1413	0
1414	4
1415	1
1416	3
1417	0
1418	0
1419	0
1420	0
1421	5
1422	7
1423	0
1424	22
1425	72
1426	21
1427	1
1428	231
1429	0
1430	0
1432	0
1433	4
1434	0
1435	7
1436	2
1437	39
1438	7
1439	57
1440	43
1441	119
1442	93
1443	4
1444	0
1445	368
1446	0
1447	5
1448	0
1449	1
1450	2
1451	1
1452	1
1453	7
1454	5
1455	4
1456	1
1457	0
1458	144
1459	1
1460	0
1461	3
1462	1
1463	2
1464	2255
1465	75
1466	4
1468	0
1469	4
1470	0
1471	18
1472	0
1474	20
1475	9
1476	10
1477	28
1478	20
1479	7
1480	9
1481	118
1482	0
1483	28
1484	0
1485	9
1486	746
1487	0
1488	8
1489	0
1490	3
1491	0
1492	102
1493	3
1494	2
1495	2
1496	1
1497	22
1498	0
1499	159
1500	0
1501	102
1502	4
1503	1
1505	9
1506	1
1507	4
1508	0
1509	1
1510	0
1511	11
1512	1
1513	0
1514	1
1515	6
1516	0
1517	9
1518	1
1519	1
1520	14
1521	1
1522	1
1523	0
1524	10
1525	81
1526	0
1528	0
1531	1
1532	4
1533	3
1534	0
1535	11
1536	2
1537	33
1538	1
1539	4
1540	1
1541	11
1542	13
1543	25
1544	778
1545	0
1546	39
1547	0
1548	0
1549	0
1550	3
1551	0
1552	11
1553	4
1554	0
1555	276
1556	5
1557	0
1558	9
1559	0
1560	1
1561	8
1562	66
1563	0
1564	5
1565	42
1566	1
1567	47
1568	45
1569	0
1570	28
1571	1
1572	20
1573	27
1574	0
1575	0
1576	0
1577	0
1578	0
1579	0
1580	200
1581	1
1582	0
1583	2
1584	0
1585	0
1586	40
1587	20
1588	0
1589	4
1591	21
1592	13
1593	21
1594	12
1595	173
1596	6
1597	10
1598	0
1599	0
1600	0
1601	1
1602	1
1603	190
1604	24
1605	2
1606	0
1607	168
1608	9
1609	9
1610	618
1611	0
1612	2
1613	0
1614	1
1615	1
1616	0
1617	122
1618	2
1619	0
1620	0
1621	26
1622	0
1623	0
1624	4
1625	1
1626	0
1627	1
1628	0
1629	9
1630	4
1631	0
1632	411
1633	766
1635	146
1636	0
1637	22
1638	9
1639	26
1640	5
1641	1
1642	0
1643	1
1644	2
1645	1
1646	2
1647	0
1649	1
1650	0
1651	239
1652	8
1653	3
1654	12
1655	0
1656	11
1657	6
1658	17
1659	0
1660	8
1662	0
1663	14
1664	0
1665	7
1666	92
1667	3
1668	1
1669	0
1670	1
1671	2
1672	4
1673	0
1674	33
1675	0
1676	0
1677	2
1678	0
1679	0
1680	39
1681	8
1682	2
1683	5
1684	56
1685	0
1686	0
1687	4
1688	18
1689	0
1690	8
1692	22
1693	2
1694	152
1695	1
1696	5
1697	16
1698	4
1699	4
1700	8
1701	2
1702	4
1703	2
1704	0
1705	7
1706	0
1707	2
1708	7
1709	9
1710	78
1711	7
1712	2
1713	3
1714	0
1715	6
1716	0
1717	0
1718	1
1719	0
1720	3
1721	1
1722	0
1723	2
1724	0
1725	1
1726	0
1727	1
1728	0
1729	0
1730	41
1732	0
1733	0
1734	0
1735	1
1736	0
1737	0
1738	1
1739	39
1740	0
1741	0
1742	0
1743	1
1744	0
1745	0
1746	0
1747	42
1748	6
1749	129
1750	0
1751	0
1752	0
1753	0
1754	0
1755	10
1756	0
1757	2
1758	2
1759	0
1760	10
1761	0
1762	9
1763	17
1764	0
1765	0
1766	0
1767	0
1768	0
1769	7
1770	213
1771	298
1772	0
1773	55
1774	303
1775	49
1776	85
1777	5
1778	2
1779	2
1780	0
1781	30
1782	22
1783	1
1784	0
1785	3
1786	1
1787	20
1788	0
1789	0
1790	1
1791	0
1792	1
1793	101
1794	0
1795	0
1796	2
1797	0
1798	22
1799	0
1800	36
1801	1551
1802	1851
1803	3
1804	17
1805	0
1806	0
1807	25
1808	2
1809	0
1810	11
1811	0
1812	47
1813	1
1814	0
1815	0
1816	0
1817	3
1818	1
1819	0
1820	21
1821	0
1822	45
1823	5
1824	77
1825	1
1826	5
1827	3
1828	0
1829	0
1830	0
1831	11
1832	11
1833	13
1834	30
1835	24
1836	4
1837	1
1838	20
1839	0
1840	0
1841	1
1842	0
1843	0
1844	1
1845	0
1846	4
1847	18
1848	0
1849	1
1850	4
1851	1
1852	1
1853	28
1855	18
1856	6
1857	0
1858	0
1859	10
1860	0
1861	16
1862	0
1863	0
1864	0
1865	3
1866	1
1868	5
1869	45
1870	0
1871	1
1872	0
1873	2
1874	1
1875	46
1876	0
1877	0
1878	5
1879	2
1880	2
1881	24
1882	1
1883	0
1884	0
1885	4
1886	1
1887	3
1888	2
1889	2
1890	0
1891	5
1892	0
1893	118
1894	5
1895	9
1896	69
1897	23
1898	8
1899	2
1900	0
1901	19
1902	0
1903	0
1904	2
1905	7
1906	5
1907	5
1908	0
1909	0
1910	4
1911	1
1912	4
1913	69
1914	33
1915	5
1916	5
1917	0
1918	0
1919	0
1920	46
1921	4
1922	0
1923	44
1924	17
1925	2
1926	2
1927	2
1928	6
1929	3
1930	1
1931	6
1932	2
1933	373
1934	3
1935	0
1936	4
1937	1
1938	0
1939	1
1940	0
1941	0
1942	0
1943	17
1944	0
1945	0
1946	0
1947	13
1948	3
1949	11
1950	1
1951	89
1952	2
1953	21
1954	60
1955	434
1956	44
1957	0
1958	14
1959	1
1960	0
1961	1
1962	0
1963	3
1964	70
1965	6
1966	17
1967	0
1968	156
1970	24
1971	71
1972	0
1973	8
1974	20
1975	0
1976	0
1978	76
1979	246
1980	0
1981	2
1982	0
1983	0
1984	89
1985	8
1986	0
1987	0
1988	0
1989	1
1990	17
1991	1
1992	2
1993	0
1994	4
1995	20
1996	98
1997	28
1998	1
1999	18
2000	30
2001	0
2002	0
2003	2
2004	2
2005	111
2006	3
2007	0
2009	101
2010	15
2011	0
2012	0
2013	0
2014	2
2015	2
2016	0
2017	3
2018	250
2019	2
2020	4
2021	0
2022	0
2023	32
2024	1
2025	9
2026	2
2027	0
2028	0
2029	0
2030	1
2031	0
2032	1
2034	0
2035	30
2036	0
2037	86
2038	41
2039	0
2040	54
2041	2
2042	0
2043	3
2044	7
2045	4
2046	4
2047	2
2048	205
2049	1
2050	0
2051	1
2052	37
2053	5
2054	2
2055	4
2056	0
2057	23
2058	38
2059	1
2060	0
2061	52
2062	0
2063	4
2064	0
2065	1
2066	0
2067	38
2068	8
2069	0
2070	4
2071	5
2072	4
2073	28
2074	6
2075	0
2076	2
2077	1
2078	1
2079	2
2080	63
2081	0
2082	239
2083	826
2084	5
2085	23
2086	2
2087	4
2088	0
2089	0
2090	1
2091	0
2093	1
2094	2
2095	5
2096	3
2097	0
2098	0
2099	343
2100	0
2101	0
2102	0
2103	1
2104	1
2105	1
2106	1
2107	1
2108	1
2109	4
2110	23
2111	37
2112	3
2113	31
2114	6
2115	6
2116	15
2117	0
2118	122
2119	0
2120	36
2121	1
2122	40
2123	3
2124	67
2125	2
2126	76
2127	0
2128	3
2129	9
2130	2
2131	2
2132	0
2133	1
2134	1
2135	0
2136	75
2137	7
2138	0
2139	7
2140	4
2141	0
2142	0
2143	3
2144	0
2145	27
2146	6
2147	0
2148	0
2149	1
2150	0
2151	2
2152	2
2153	1
2154	3
2155	0
2156	0
2157	0
2158	23
2159	8
2160	9
2161	9
2162	6
2164	291
2165	72
2166	0
2167	0
2168	0
2169	4
2170	17
2171	79
2172	30
2173	5
2174	0
2175	0
2176	0
2177	3
2178	0
2179	0
2180	32
2181	8
2182	39
2183	1
2184	2
2185	472
2186	11
2187	1
2188	1
2189	27
2190	5
2192	92
2193	13
2194	49
2195	0
2196	0
2197	32
2198	5
2199	1
2200	2
2201	19
2202	0
2203	3
2205	0
2206	0
2207	74
2208	1
2209	1
2210	12
2211	1
2212	0
2213	0
2214	0
2215	0
2216	0
2217	1
2218	24
2219	6
2220	26
2221	0
2222	1
2223	0
2224	2
2225	4
2226	0
2227	0
2228	2
2229	2
2230	0
2231	0
2232	0
2233	0
2234	0
2235	6
2236	0
2237	0
2239	4
2240	3
2241	2
2242	5
2243	1
2245	5
2246	9
2247	15
2248	17
2249	9
2250	3
2251	6
2252	9
2253	54
2254	2
2255	0
2256	31
2257	2
2258	6
2260	0
2261	84
2262	0
2263	0
2264	9
2265	877
2266	30
2267	0
2268	4
2269	0
2270	0
2271	17
2272	8
2273	12
2274	26
2275	1
2276	54
2277	7
2278	3
2279	3
2280	20
2281	77
2282	19
2283	52
2284	4
2285	2
2286	5
2287	0
2288	0
2289	0
2290	5
2291	115
2292	6
2293	0
2294	0
2295	1
2296	0
2297	1
2298	0
2300	1
2301	2
2302	26
2303	1
2304	1
2305	1
2306	17
2307	8
2308	1
2309	3
2310	0
2311	2
2312	20
2313	1
2314	17
2315	2
2316	5
2317	0
2318	0
2319	0
2320	7
2321	16
2322	0
2323	2
2324	85
2325	0
2326	0
2327	10
2328	0
2329	75
2330	0
2331	325
2332	1
2333	45
2334	3
2335	16
2336	0
2337	3
2338	9
2339	8
2340	399
2341	2
2342	7
2343	0
2344	23
2345	0
2346	0
2347	0
2348	1
2349	0
2350	0
2351	1
2352	30
2353	1
2354	2
2355	46
2356	11
2357	30
2358	54
2359	21
2360	0
2361	15
2362	12
2363	52
2364	28
2365	2
2366	1
2367	7
2368	0
2369	37
2370	87
2371	0
2372	1
2373	0
2374	1
2375	0
2376	239
2377	4
2378	208
2379	0
2380	3
2381	1
2382	0
2383	2
2384	0
2385	0
2386	5
2387	11
2389	0
2390	11
2391	33
2392	6
2393	0
2394	0
2395	110
2396	2
2397	0
2398	0
2399	14
2400	12
2401	0
2402	0
2403	8
2405	0
2406	7
2407	69
2408	5
2409	43
2410	0
2411	390
2412	96
2413	24
2414	24
2415	1
2416	1
2417	0
2418	0
2419	29
2420	1
2421	7
2422	9
2423	0
2424	6
2425	145
2426	8
2427	0
2428	0
2429	3
2430	18
2431	6
2432	0
2433	0
2434	1
2435	0
2436	0
2437	8
2438	1
2439	92
2440	0
2441	0
2442	8
2443	11
2444	5
2445	21
2446	5
2447	1
2448	255
2449	13
2450	0
2451	0
2452	0
2453	54
2454	1
2455	3
2456	9
2457	0
2458	2
2459	61
2460	0
2461	0
2462	0
2463	0
2464	0
2465	2
2466	0
2467	0
2468	7
2469	12
2470	4
2471	5
2472	0
2473	6
2474	0
2475	2
2476	1
2477	0
2478	0
2479	0
2480	0
2481	1
2482	7
2483	4
2484	0
2485	0
2486	8
2487	5
2488	3
2489	0
2490	1
2491	0
2492	0
2493	58
2494	5
2495	0
2496	0
2497	18
2498	1
2499	1
2500	4
2501	29
2502	8
2503	0
2504	42
2505	0
2506	1
2507	3
2508	1
2509	0
2510	2
2511	0
2512	0
2513	15
2514	9
2515	5
2516	3
2517	2
2518	1
2519	2
2520	8
2521	1
2522	0
2523	10
2524	9
2525	13
2526	3
2527	3
2528	0
2529	4
2530	1
2531	0
2532	3
2533	8
2534	47
2535	0
2536	0
2537	0
2538	0
2539	0
2540	20
2541	28
2542	0
2543	0
2544	2
2545	13
2546	6
2547	0
2548	13
2549	3
2550	0
2551	3
2552	190
2553	8
2554	2
2555	23
2556	535
2557	8
2558	0
2559	0
2560	0
2561	0
2562	0
2563	1
2564	653
2565	0
2566	4
2567	0
2568	3
2569	0
2570	3
2571	0
2572	2
2573	198
2574	0
2575	7
2576	1
2577	105
2578	5
2579	60
2580	2
2581	0
2582	10
2583	0
2584	0
2585	345
2586	0
2587	0
2588	19
2589	3
2590	10
2591	16
2592	0
2593	1
2594	2
2595	0
2596	1
2597	0
2598	1
2599	0
2600	1
2601	0
2602	0
2603	0
2604	0
2605	2
2606	100
2607	0
2608	37
2609	13
2610	0
2611	0
2612	4
2613	0
2614	0
2615	0
2616	70
2617	8
2618	9
2619	0
2620	45
2621	0
2622	0
2623	0
2624	1
2625	1
2626	51
2627	9
2628	0
2629	19
2630	27
2631	0
2632	96
2633	0
2634	0
2635	1
2636	7
2637	114
2638	1
2639	43
2640	8
2641	0
2642	1
2643	79
2644	4
2645	0
2646	66
2647	0
2648	105
2649	60
2650	54
2651	2
2652	23
2653	1
2654	9
2655	0
2656	6
2657	1
2658	0
2659	0
2660	0
2661	4
2662	17
2663	0
2664	1
2665	0
2666	99
2667	1
2668	1
2669	0
2670	5
2671	10
2672	2
2673	20
2674	1
2675	46
2676	0
2677	1
2678	3
2679	3
2680	14
2681	29
2682	4
2683	0
2684	9
2685	5
2686	0
2687	0
2688	18
2689	4
2690	0
2691	0
2692	4
2693	77
2695	0
2696	7
2697	1
2698	1
2699	0
2700	18
2701	0
2702	0
2703	0
2704	0
2705	5
2706	11
2707	104
2708	2
2709	3
2710	12
2711	1
2712	0
2713	46
2714	0
2715	60
2716	1
2717	2
2718	2
2719	3
2720	0
2721	1
2722	1256
2723	6
2724	24
2725	76
2726	26
2727	70
2728	1
2729	0
2730	1
2731	0
2732	4
2733	73
2734	22
2735	4
2736	0
2737	4
2738	0
2739	0
2740	9
2741	0
2742	8
2744	29
2745	0
2746	87
2747	3
2748	4
2749	0
2750	10
2752	104
2753	36
2754	1
2755	5
2756	0
2757	2
2758	39
2759	99
2760	39
2761	42
2762	0
2763	0
2764	0
2765	0
2766	1
2767	0
2768	1
2769	4
2770	0
2771	12
2772	5
2773	41
2774	0
2775	0
2776	3
2777	0
2778	0
2779	0
2780	0
2781	4
2782	3
2783	0
2784	0
2785	1
2786	44
2787	2
2788	0
2789	19
2790	2
2791	6
2792	224
2793	45
2794	20
2795	0
2796	12
2797	6
2798	89
2799	17
2800	0
2801	0
2802	0
2803	10
2804	2
2805	0
2807	0
2808	0
2809	0
2810	0
2811	2
2812	0
2813	0
2814	0
2815	0
2816	127
2817	4
2818	0
2819	44
2820	11
2821	0
2822	282
2823	23
2824	17
2825	7
2826	3
2827	0
2828	0
2829	25
2830	0
2831	5
2832	1
2833	13
2834	13
2835	17
2836	21
2837	1
2838	18
2839	0
2840	9
2841	0
2842	2
2843	7
2844	16
2845	0
2846	3
2847	6
2848	0
2849	0
2850	133
2851	1
2852	2
2853	3
2854	1
2855	2
2856	3
2857	2
2858	356
2859	0
2860	8
2862	0
2863	0
2864	1
2865	2
2866	0
2867	0
2868	0
2869	1
2870	5
2871	0
2872	16
2873	13
2874	6
2875	2
2876	4
2878	25
2879	9
2880	36
2881	3
2882	0
2883	5
2884	37
2885	76
2886	3
2887	1
2888	2
2889	2
2890	16
2891	1
2892	1
2893	23
2894	0
2895	318
2896	5
2897	0
2898	0
2899	27
2900	3
2901	188
2902	5
2903	5
2904	1
2905	2
2906	2
2908	16
2909	913
2910	1
2911	0
2912	2
2913	0
2914	0
2915	0
2916	1
2917	5
2918	0
2919	1
2920	1
2921	1
2922	22
2923	3
2924	661
2925	9
2926	119
2927	20
2928	4
2929	11
2930	0
2931	3
2932	0
2933	3
2934	2
2935	26
2936	0
2937	1
2938	0
2939	0
2940	3
2941	4
2942	1
2943	0
2944	1
2945	9
2946	0
2947	0
2948	4
2949	0
2950	15
2951	1
2952	6
2953	13
2954	5
2955	54
2956	1
2957	1
2958	4
2959	1
2960	2
2961	1
2962	8
2963	9
2964	1
2965	0
2966	9
2967	0
2968	0
2969	33
2970	0
2971	5
2972	9
2973	12
2974	0
2976	6
2977	1
2978	0
2979	1
2980	13
2981	3
2982	2
2983	239
2984	0
2985	1
2986	1
2987	0
2988	9
2989	45
2990	91
2991	1
2992	1
2993	0
2994	3
2995	1
2996	0
2997	7
2998	10
2999	9
3000	0
3001	22
3002	0
3003	7
3004	2
3005	401
3006	22
3007	0
3008	4
3009	24
3010	220
3011	23
3012	73
3013	0
3014	2
3015	25
3016	47
3017	12
3018	0
3019	0
3020	11
3021	1
3022	0
3023	2
3024	1
3025	532
3026	14
3027	4
3028	163
3029	0
3031	3
3032	1
3033	1
3034	2
3035	3
3037	1
3038	0
3039	1
3040	1
3041	2
3042	0
3043	0
3044	93
3045	0
3046	1
3047	1
3048	84
3049	1
3050	373
3051	0
3052	0
3053	0
3054	1
3055	0
3056	2
3057	0
3058	4
3059	9
3060	3
3061	5
3062	4
3063	0
3064	0
3065	1
3066	3
3067	0
3068	2
3070	8
3071	0
3072	0
